anime_id,Name,Score,Genres,English name,Episodes
34802,Cobalt World,6.42,"Music, Slice of Life",Unknown,1
34812,ViVid Strike! Specials,6.69,"Action, Drama, Magic, Martial Arts",Unknown,3
34813,Susume! Godzilland,Unknown,"Comedy, Kids",Recommend! Godzilland,4
34815,Ningyohime,Unknown,"Kids, Fantasy",The Little Mermaid,1
34817,Zo Zo Zo Zombie-kun,Unknown,"Comedy, Shounen",Unknown,2
34818,Sakura Internet,5.67,Drama,Unknown,1
34820,Mazinger Z Movie: Infinity,6.8,"Action, Sci-Fi, Comedy, Super Power, Mecha, Shounen",Unknown,1
34821,"Seiso de Majime na Kanojo ga, Saikyou Yaricir ni Kanyuu Saretara...? The Animation",6.03,Hentai,Unknown,1
34822,Tsuki ga Kirei,8.18,"Romance, School",Tsukigakirei,12
34823,Souryo to Majiwaru Shikiyoku no Yoru ni...,4.62,"Drama, Ecchi, Romance",Unknown,12
34825,Keppeki Danshi! Aoyama-kun,6.99,"Comedy, Seinen, Sports",Clean Freak! Aoyama-kun,12
34826,Maple Town Monogatari (Movie),Unknown,"Slice of Life, Fantasy",Unknown,1
34830,Dance with Devils: Fortuna,6.31,"Harem, Demons, Supernatural, Romance, Vampire, Shoujo",Unknown,1
34831,Hanitarou Desu.,Unknown,"Slice of Life, Comedy",Unknown,70
34832,Macross (Shin Series),Unknown,"Action, Military, Sci-Fi, Music, Space, Romance, Mecha",Unknown,Unknown
34834,Hina Logi: From Luck & Logic,6.68,"Action, Comedy, Fantasy, School",Hina Logic – from Luck & Logic,12
34835,Crayon Shin-chan Gaiden: Kazokuzure Ookami,6.59,"Action, Comedy, Ecchi, Samurai, Seinen",Unknown,13
34836,Future Card Buddyfight Battsu,6.33,Game,Future Card Buddyfight X,52
34839,Sanrio Danshi,6.61,"Slice of Life, Drama, School",Sanrio Boys,12
34840,Kitsune Tsuki,6.16,Drama,Fox Fears,1
34841,Haruniwa Ie no 3 Nin-me,Unknown,"Slice of Life, Comedy, Supernatural",Unknown,45
34843,Ponkotsu Quest x Monsterz,Unknown,"Comedy, Parody, Fantasy",Unknown,3
34844,Ponkotsu Quest x Gatchaman Special,Unknown,"Comedy, Parody, Fantasy",Unknown,1
34845,Ponkotsu Quest Specials,Unknown,"Comedy, Parody, Fantasy",Unknown,Unknown
34847,Ponkotsu Quest: Maou to Haken no Mamono-tachi Specials,Unknown,"Comedy, Fantasy, Game, Parody",Unknown,Unknown
34849,Konohana no Sakuya Mori,6.03,Dementia,Forest this flower bloom,1
34850,This Is My House,Unknown,"Comedy, Dementia",Sugar Lump,1
34851,Kaibutsu Gakushou,Unknown,Dementia,Notes on Monstropedia,1
34852,Pikaia!!,Unknown,"Slice of Life, Kids, Drama",Unknown,13
34855,Gabriel DropOut Specials,7.66,"Comedy, Demons, Supernatural, School, Shounen",Unknown,2
34856,Cluster A,5.59,Music,Cluster A,1
34857,Everyday Affair,Unknown,Music,Everyday Affair,1
34858,Toward Morning,Unknown,Music,Toward Morning,1
34859,Tick Tock,Unknown,Music,Unknown,1
34860,Dance XX,Unknown,Music,Dance XX,1
34861,Palladium: siroPd Motion Collective,Unknown,Music,Unknown,5
34862,Xianjing Chuanshuo RO: Shouhu Yongheng de Ai,5.99,"Action, Fantasy",Unknown,1
34863,Zoku Touken Ranbu: Hanamaru,7.31,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy",Unknown,12
34864,"Wake Up, Girl Zoo! Taiwan de Go!",5.52,Comedy,Unknown,1
34866,Yu☆Gi☆Oh! VRAINS,6.64,"Action, Game, Sci-Fi, Fantasy, Shounen",Yu-Gi-Oh! VRAINS,120
34868,Prism Season,Unknown,Kids,Unknown,1
34870,BanG Dream!: Asonjatta!,7.06,"Music, Slice of Life",Unknown,1
34871,Sore Ike! Anpanman: Buruburu no Takarasagashi Daibouken!,Unknown,"Kids, Fantasy, Comedy",Unknown,1
34872,Tapuri Card x Kaijuu Sakaba Kanpai: Kanegon no Shuchou,Unknown,Comedy,Unknown,1
34877,Kaettekita Dr. Slump: Arale-chan Special,Unknown,"Sci-Fi, Comedy, Shounen",Unknown,1
34878,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,5.89,"Sci-Fi, Comedy, Shounen",Unknown,1
34881,Aho Girl,6.9,"Comedy, Romance, School, Shounen",AHO-GIRL,12
34884,Keijo!!!!!!!! Specials,6.48,"Comedy, Ecchi, Shounen, Sports",Unknown,6
34887,Against,5.42,"Dementia, Fantasy",Against,1
34888,Makeruna!! Aku no Gundan!,5.32,"Comedy, Shounen",Unknown,12
34889,Cerberus,5.55,Music,Unknown,1
34891,Buppu na Mainichi,Unknown,Comedy,Unknown,27
34892,Gakuen Senki Muryou Recap,Unknown,Adventure,Unknown,1
34893,Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,6.36,"Drama, Fantasy",Ancien and the Magic Tablet:Another Story,2
34895,Zutto Suki Datta,5.68,"Hentai, Drama, School",Unknown,2
34899,Monmusu Quest!,6.61,"Hentai, Demons",Unknown,2
34900,Biblia Koshodou no Jiken Techou,Unknown,"Mystery, Drama",Unknown,1
34901,Beyblade Burst God,6.7,"Action, Adventure, Sci-Fi, Shounen, Sports",Beyblade Burst Evolution,51
34902,Tsurezure Children,7.67,"Comedy, Romance, School, Shounen",Tsuredure Children,12
34903,RoboMasters the Animated Series,6.42,"Action, Mecha, School",Unknown,6
34904,Youjo Senki: Senkyou Houkoku,6.51,"Military, Magic",Unknown,1
34905,Duel Masters (2017),5.73,"Action, Adventure, Comedy, Shounen",Unknown,51
34907,Through the Windows,5.58,Kids,Unknown,1
34908,Calihara no Uta,5.51,Music,Unknown,1
34910,Heya (Music),5.33,Music,The Room,1
34911,Cine Mileage Card x Asa Da yo! Kaishain,Unknown,"Music, Comedy",Unknown,1
34914,New Game!!,7.76,"Game, Slice of Life, Comedy",New Game!!,12
34915,The iDOLM@STER SideM,7.18,Music,THE IDOLM@STER SideM,13
34918,Yaiyai Mori no Comic,Unknown,"Comedy, Parody",Unknown,15
34919,Kekkon wo Iwau Usagi to Tora,Unknown,"Comedy, Parody",Unknown,1
34924,Nenbutsu Monogatari,Unknown,Historical,Unknown,7
34925,Butten Monogatari,Unknown,Historical,Unknown,12
34926,Shinran Shounin to Ousha-jou no Higeki,Unknown,"Drama, Historical",Unknown,1
34927,Rilu Rilu Fairilu: Mahou no Kagami,Unknown,"Slice of Life, Magic, Fantasy",Unknown,51
34928,Akindo Sei no Little Peso,Unknown,"Sci-Fi, Comedy",Unknown,12
34929,Kotowa Jiten: Hetana Teppou mo Kazu Ucha Ataru!,5.45,Action,Unknown,1
34930,Joubuna Tire!,5.24,Cars,Unknown,1
34931,Funi Funi Marshmallow,Unknown,Kids,Funi Funi Marshmallow,1
34933,Kakegurui,7.42,"Game, Mystery, Psychological, Drama, School, Shounen",Kakegurui:Compulsive Gambler,12
34934,Koi to Uso,6.57,"Drama, Romance, School",Love and Lies,12
34935,Yowai Robot to 10 no Story Project,Unknown,Kids,Unknown,2
34936,Sword of Phantasia,Unknown,"Game, Music, Fantasy",Unknown,1
34937,Ichinen Buri no The Animation,6.32,Hentai,Unknown,1
34939,Tales of the Rays,5.99,"Game, Fantasy",Tales of the Rays,2
34940,Dongguo Xiaojie,6.04,"Adventure, Historical, Demons, Supernatural",Unknown,15
34941,Queen's Blade: Unlimited,6.2,"Action, Adventure, Ecchi, Fantasy",Unknown,Unknown
34943,T7S Longing for Summer Again and Again: Harukaze,6.26,"Music, School",Unknown,1
34944,Bungou Stray Dogs: Dead Apple,7.84,"Action, Comedy, Mystery, Super Power, Supernatural",Unknown,1
34946,Yuki no Joou,Unknown,Fantasy,The Snow Queen,1
34948,Hakuouki: Otogisoushi Special,6.13,"Historical, Samurai, Fantasy, Josei",Unknown,1
34949,Puru Pom,Unknown,Comedy,Unknown,9
34952,Koi to Byounetsu,5.85,Music,Love and Fever,1
34954,Yoshichirou no Keirei,5.61,"Historical, Samurai",Yoshichiro Salutes,1
34955,Kyoudai Koguma,5.57,Adventure,The Bears Brothers,1
34957,Ookami wa Ookamida,5.43,Fantasy,A Wolf is a Wolf,1
34958,Sakana no Kuni,5.39,Military,The Nation of Fish,1
34959,Gakuen Shinshoku: XX of the Dead,6.48,Hentai,Unknown,2
34960,Tesapuru dayo! Schedule no Au Hito dake Shuugou!,Unknown,Comedy,Unknown,6
34961,Yume Oukoku to Nemureru 100-nin no Ouji-sama: Short Stories,6.23,Game,Unknown,10
34962,Digimon Adventure tri. 5: Kyousei,7.2,"Action, Adventure, Comedy, Drama",Digimon Adventure tri. Coexistence,1
34963,Yarimoku Beach ni Shuugakuryokou de!! The Animation,7.07,Hentai,Unknown,1
34964,Killing Bites,6.63,"Action, Ecchi, Sci-Fi, Seinen",Killing Bites,12
34966,Jigoku Shoujo: Yoi no Togi,6.54,"Horror, Mystery, Psychological, Supernatural",Hell Girl:Fourth Twilight,6
34969,Senga Tsubo,5.63,Fantasy,The Pot,1
34972,Hakubo,6.37,Drama,Twilight,1
34973,Love Live! Sunshine!! 2nd Season,7.58,"Music, School, Slice of Life",Love Live! Sunshine!! Season 2,13
34974,Aragne no Mushikago,5.2,"Fantasy, Horror, Mystery",Aragne:Sign of Vermillion,1
34975,Marvel Future Avengers,5.64,"Action, Super Power, Kids",Unknown,26
34978,Nobunaga no Shinobi: Ise Kanegasaki-hen,7.13,"Comedy, Historical",Ninja Girl & Samurai Master 2nd,26
34979,Shounen Ashibe: Go! Go! Goma-chan 2,5.87,"Slice of Life, Comedy, Seinen",Unknown,32
34980,Fin-tan,Unknown,Comedy,Unknown,3
34982,Roba,5.64,Adventure,The Donkey,1
34984,Koi wa Ameagari no You ni,7.54,"Romance, Seinen",After the Rain,12
34985,Shinkansen Henkei Robo Shinkalion,Unknown,"Kids, Mecha",Shinkalion,11
34990,Unicorn no Kyupi,Unknown,"Kids, Fantasy",Unknown,Unknown
34992,Byoudoku no Denpa,5.35,Kids,Diseases Spread,1
34993,Namake Gitsune,5.48,Unknown,The Lazy Fox,1
34997,Ao no Strada,5.43,Drama,Unknown,4
34999,Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,6.14,"Comedy, Ecchi, Supernatural",Unknown,1
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,7.17,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",Unknown,1
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,Unknown,"Comedy, Parody",Unknown,1
35003,Tanoshii Saki Uta Animation,Unknown,"Kids, Music",Unknown,1
35004,T-sensei,Unknown,"Slice of Life, School, Seinen","My teacher, Mr. T",14
35006,Happy Party Train,7.56,Music,Unknown,1
35007,Kamigami no Ki: Xmas Special,Unknown,"Comedy, Historical, Supernatural",Unknown,1
35008,Midori no Kuni no Otomodachi: Koeda-chan,Unknown,"Magic, Fantasy, Shoujo",Unknown,8
35009,Berserk Recap,6.02,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",Unknown,1
35011,Yankee Hamster,Unknown,Comedy,Delinquent Hamsters,110
35015,Ani ni Tsukeru Kusuri wa Nai!,7.46,"Slice of Life, Comedy, School",Unknown,12
35018,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,5.98,"Comedy, Parody",Unknown,1
35020,Sekai Jinken Sengen,Unknown,Drama,Unknown,1
35021,Hashire John,Unknown,Drama,Unknown,1
35022,Yuuki Aru Hotaru to Tobe Nai Hotaru,Unknown,Drama,Unknown,1
35023,Jun ga Kureta Inochi,Unknown,Drama,Unknown,1
35024,Onita no Boushi,Unknown,"Demons, Drama",Onita's Hat,1
35025,"""Eikou Naki Tensai-tachi"" Kara no Monogatari",Unknown,Sports,Unknown,2
35026,Yuukai Tsuresari ni Awanai,Unknown,"Kids, Drama",Unknown,2
35027,Jibun de Jibun wo Mamoru,Unknown,Drama,Unknown,1
35028,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,7.09,Hentai,Unknown,2
35029,Tensei Kendo no Harem Colosseo,6.63,"Harem, Hentai, Supernatural, Fantasy",Unknown,4
35030,Shiro to Takeshi,Unknown,"Drama, Historical",Unknown,1
35031,Aoi Meno Ningyou Monogatari,Unknown,"Drama, Historical",Unknown,1
35032,Kitty to Mimmy no Atarashii Kasa,Unknown,Kids,Unknown,1
35033,Sam to Chip no wa Hachamecha Dai Race,Unknown,"Cars, Kids",Unknown,1
35034,Pokopon no Kitsune-gawa Onsen Henshin Gassen,Unknown,"Kids, Supernatural",Unknown,1
35035,Sam-chan no Obake Nanka Kowaku Nai,Unknown,"Kids, Supernatural",Unknown,1
35036,Eddy & Emmy no Initial Ring wa Futari de,Unknown,Kids,Unknown,1
35037,Pokopon no Satogaeri,Unknown,Kids,Unknown,1
35038,Eigo de Utatte Asobou,Unknown,"Kids, Music",Unknown,4
35039,Hello Kitty to Miyou: Nihon Mukashibanashi,Unknown,"Kids, Fantasy",Unknown,7
35040,Minna no Taabou Konnichiwa,Unknown,Kids,Unknown,1
35041,Uchuu Bouei-tai Taabou no Shinkirou Hoshi wo Sukue!,Unknown,"Kids, Sci-Fi",Unknown,1
35042,Uchuu Bouei-tai Taabou no Toki no Tomatta Hoshi,Unknown,"Kids, Sci-Fi",Unknown,1
35044,Tu Bian Ying Xiong Leaf,7.1,"Comedy, Super Power",Unknown,12
35047,Mirai e no Tegami: Kono Michi no Tochuu kara,Unknown,"Music, Drama",Unknown,2
35048,Anime Tengu no Kakuresato,Unknown,"Demons, Kids",Unknown,1
35049,Minna ga Shitteru: Kokoro Atatamaru Natsukashii  Ohanashi Series,Unknown,"Adventure, Fantasy, Historical, Kids, Magic, Romance, Supernatural",Unknown,20
35050,Eiga de Utaou! Mother Goose,Unknown,"Music, Kids, Fantasy",Let's sing! Mother Goose,4
35051,Nendjuugyouji Animation Series,Unknown,"Adventure, Demons, Fantasy, Historical, Kids, Magic, Supernatural",Unknown,2
35052,Kagee Anime Series,Unknown,"Historical, Kids, Fantasy",Unknown,1
35053,Minwa Anime Series,Unknown,"Historical, Kids, Fantasy",Unknown,1
35054,Ni wa no Kotori,Unknown,Kids,Unknown,1
35055,Mametarou Ganbare,Unknown,Kids,Unknown,1
35056,Tsuki no Mine no Ookami,Unknown,Kids,Unknown,1
35057,Furidashita Ame,Unknown,Kids,Unknown,1
35058,Trojan wo Jibun no Te de,Unknown,"Historical, Kids",Unknown,1
35059,Nobara (OVA),Unknown,"Historical, Kids",Unknown,1
35060,Nihon no Obake-banashi,Unknown,"Horror, Kids",Unknown,4
35061,Ohanashi de Te Koi,Unknown,"Kids, Fantasy",Unknown,5
35062,Mahoutsukai no Yome,8.1,"Slice of Life, Magic, Fantasy, Shounen",The Ancient Magus' Bride,24
35063,Dog Days'' Specials,6.4,"Action, Adventure, Magic, Fantasy",Unknown,12
35067,Osomatsu-san 2nd Season,7.6,"Comedy, Parody",Mr. Osomatsu 2,25
35069,Sekai no Yami Zukan,4.68,"Horror, Supernatural",The World YAMIZUKAN,13
35070,3-Nen D-Gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,Unknown,"Comedy, Parody, School",Unknown,1
35071,Noah's Animal Clinic Medical Book Record,Unknown,"Slice of Life, Comedy, Kids",Unknown,10
35072,Boruto: Jump Festa 2016 Special,6.22,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",Unknown,1
35073,Overlord II,7.78,"Action, Game, Adventure, Supernatural, Magic, Fantasy",Overlord II,13
35074,Kaiketsu Zorori Movie: ZZ no Himitsu,Unknown,"Adventure, Comedy, Kids",Unknown,1
35075,Hoozuki no Reitetsu 2nd Season,7.88,"Comedy, Demons, Fantasy, Seinen, Supernatural",Hozuki's Coolheadedness 2,13
35076,Juuni Taisen,6.55,Action,Juni Taisen:Zodiac War,12
35077,Gooorgeous,5.78,"Music, Ecchi",Unknown,1
35078,Mitsuboshi Colors,7.43,"Comedy, Shounen, Slice of Life",Mitsuboshi Colors,12
35079,Kino no Tabi: The Beautiful World - The Animated Series,7.58,"Action, Adventure, Slice of Life",Kino's Journey -the Beautiful World- the Animated Series,12
35081,The iDOLM@STER Million Live! 4th Anniversary PV,6.45,"Comedy, Music, Slice of Life",Unknown,1
35082,Hibike! Euphonium Movie 2: Todoketai Melody,7.75,"Drama, Music, School",Sound! Euphonium the Movie:May the Melody Reach You!,1
35084,Grimm Douwa Anime Series,Unknown,"Fantasy, Kids, Magic",Unknown,1
35085,Kyouiku Eiga-sai Jushou Anime Series,Unknown,"Drama, Kids",Unknown,1
35086,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",7.38,"Action, Historical, Supernatural",Donten:Laughing Under the Clouds - Gaiden:Chapter 1 - One Year After the Battle,1
35090,Oyayubi-hime,Unknown,"Fantasy, Kids",Unknown,1
35091,Hachigatsu Kokonoka Nagasaki,Unknown,"Drama, Historical",Unknown,1
35092,Kakusenou Gakushuu Animation,Unknown,Historical,Unknown,1
35093,Saigo no Kuushuu: Kumagaya,Unknown,"Drama, Historical",Unknown,1
35094,Zou no Hanako,Unknown,"Drama, Historical",Unknown,1
35095,Hiroshima no Enoki,Unknown,"Drama, Historical",Unknown,1
35096,Hiroshima no Uta,Unknown,"Drama, Historical",Unknown,1
35098,San Tarou to Kaguya-hime no Koutsuu Anzen,Unknown,"Fantasy, Historical, Kids",Unknown,1
35099,Zukkoke Sannin-gumi no Jitensha Kyoushitsu,Unknown,"Drama, Kids",Unknown,1
35100,Zukkoke Sannin-gumi no Bousai Kyoushitsu,Unknown,"Drama, Kids",Unknown,1
35101,Tono-sama no Chawan,Unknown,Kids,Unknown,1
35102,Hinamatsuri,6.79,"Historical, Kids",Unknown,1
35103,Tanabata Monogatari,Unknown,"Historical, Kids",Unknown,1
35104,Christmas Carol,Unknown,"Kids, Supernatural",A Christmas Carol,1
35105,Helen to Tomoni: Anne Sullivan,Unknown,"Historical, Kids","Together with Helen, Anne Sullivan",1
35106,Ninja Tamamaru,Unknown,"Kids, Martial Arts",Unknown,26
35107,Shin Ninja Tamamaru,Unknown,"Kids, Martial Arts",Unknown,26
35108,Ninja Tamamaru: Toukaidou Gojuusan-ji,Unknown,"Kids, Martial Arts",Unknown,26
35109,Ninja Tamamaru: Rule wo Mamotte Koutsuu Anzen! no Maki,Unknown,"Kids, Martial Arts",Unknown,1
35110,Haikyuu!! Movie 3: Sainou to Sense,8.08,"Comedy, Drama, School, Shounen, Sports",Unknown,1
35111,Haikyuu!! Movie 4: Concept no Tatakai,8.11,"Comedy, Drama, School, Shounen, Sports",Unknown,1
35112,Panpaka Pants O New-san,Unknown,"Comedy, Kids",Unknown,24
35113,Africa no Salaryman,5.86,Comedy,African Office Worker,10
35114,Clione no Akari,5.41,"Drama, School",Unknown,12
35115,Warau Salesman Episode 0,5.9,"Psychological, Seinen, Supernatural",Unknown,1
35116,Warau Salesman Dai SP-banashi,Unknown,"Comedy, Psychological, Supernatural, Drama, Seinen",Unknown,8
35118,Bleach KaraBuri!: Gotei Juusan Yatai Daisakusen!,6.51,"Comedy, Shounen",Unknown,1
35119,Youkai Shoujo,Unknown,Music,Unknown,1
35120,Devilman: Crybaby,7.84,"Action, Dementia, Demons, Horror, Supernatural",Devilman:Crybaby,10
35121,Shin Gakkou no Yuurei,Unknown,"Horror, Demons, Supernatural, Thriller, School",Unknown,1
35122,Shingeki no Kyotou,6.35,"Action, Fantasy, Shounen",Attack on Skytree,1
35123,Chirorin Mura Monogatari: Tomkurupii no Jishin Youjin,Unknown,"Drama, Kids",Unknown,1
35124,Koala-chan no Shouboutai,Unknown,"Kids, Drama",Unknown,1
35125,Chibi Maruko-chan: Hi no Youjin,Unknown,"Drama, Kids",Unknown,1
35126,Chibi Maruko-chan: Jishin wo Kangaeru,Unknown,"Drama, Kids",Unknown,1
35127,Rescue Q-tai no Katsuyaku,Unknown,"Drama, Kids",Unknown,1
35128,Tottoko Hamtarou no Tottoko Daijida!! Bousai Kunren,Unknown,"Drama, Kids",Unknown,1
35129,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,Unknown,"Drama, Kids",Unknown,1
35130,Tat-chan - Momo-chan no Fushigina Taiken,Unknown,"Kids, Drama",Unknown,1
35131,Luna-tan: 1-mannen no Himitsu,Unknown,"Magic, Fantasy",Unknown,10
35133,Kaishain x Sumida Suizokukan Bikkuri! Kai Matsuri CM,Unknown,Comedy,Unknown,2
35134,Koukyoushihen Eureka Seven Hi-Evolution 1,6.31,"Adventure, Drama, Mecha, Sci-Fi",Eureka Seven Hi-Evolution 1,1
35135,Koukyoushihen Eureka Seven Hi-Evolution 2: Anemone,6.76,"Adventure, Drama, Mecha, Sci-Fi",Anemone:Eureka Seven Hi-Evolution,1
35136,Koukyoushihen Eureka Seven Hi-Evolution 3: Eureka,Unknown,"Sci-Fi, Adventure, Drama, Mecha",Eureka Seven Hi-Evolution 3,1
35137,Space Gundam V,Unknown,"Action, Comedy, Mecha",Unknown,1
35138,Taikong Lixianji,Unknown,"Action, Sci-Fi, Kids, Mecha",Astro Plan,26
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,5.76,Comedy,Unknown,1
35140,Heisei Matsue Kaidan: Ayashi,Unknown,"Comedy, Historical, Parody, Horror, Supernatural",Unknown,2
35141,Matsue Kankou Taishi Sanri ga Iku! Matsue Ghost Tour,Unknown,"Comedy, Historical, Parody, Horror",Unknown,2
35142,Yoshida no Matsue Beauty Daisakusen,Unknown,"Comedy, Parody",Unknown,3
35143,Yoshida no Matsue Beauty Daisakusen Prologue,Unknown,"Comedy, Parody",Unknown,1
35145,Kobayashi-san Chi no OO Dragon,7.24,"Slice of Life, Comedy, Fantasy",Miss Kobayashi's Dragon Maid Specials,7
35147,Boku wa Ko Zou no Shouboutai,Unknown,"Kids, Drama",Unknown,1
35148,Nyanta no wo Tanjoubi wa Kaji Sawagi!,Unknown,Kids,Unknown,1
35149,Zukkoke Sannin-gumi no Koutsuu Anzen,Unknown,"Drama, Kids",Unknown,1
35150,Alan-kun no Koutsuu Rule wo Mamorou ne!,Unknown,"Kids, Sci-Fi",Unknown,1
35151,Quiz de Manabu Pinocchio no Koutsuu Ansen,Unknown,Kids,Unknown,1
35152,Chounai Shinsengumi wo Tasuke-gumi Mezashi-tai no Koutsuu Anzen Rule wo Mamotte Mezase! Doubutsuen!,Unknown,Kids,Unknown,1
35153,Momotarou no Koutsuu Anzen Kyoushitsu,Unknown,"Kids, Fantasy",Unknown,1
35154,Saru Tarou wa Tobidasa Nai!,Unknown,Kids,Unknown,1
35155,Kurayami wa Kiken ga Ippai,Unknown,"Drama, Kids",Unknown,1
35156,High & Low: G-Sword,5.14,"Action, Drama, Shounen",Unknown,5
35158,Warau Salesman Tokubetsu Bangumi,Unknown,"Psychological, Supernatural, Seinen",Unknown,14
35159,Kimi no Hikari: Asagao to Kase-san.,7.24,"Music, Romance, School, Shoujo Ai",Your Light:Kase-san and Morning Glories,1
35160,Nyani ga Nyandaa Nyandaa Kamen no Koutsuu Anzen,Unknown,Kids,Unknown,1
35161,Kuunyan no Koutsuu Anzen: Tadashii Jitensha no Nori Kata,Unknown,Kids,Unknown,1
35162,Saru Tarou Helmet wa Kabutte ne,Unknown,Kids,Unknown,1
35163,Kenta to Nyanta no Kuruma Daisuki!,Unknown,Kids,Unknown,1
35164,Anzen Kakunin: Kenta to Nyanta no Koutsuu Anzen,Unknown,Kids,Unknown,1
35165,Hajime ni Oboeru Koutsuu Anzen,Unknown,Kids,Unknown,1
35166,Yuki Daruman no Fuyumichi Koutsuu Anzen,Unknown,Kids,Unknown,1
35167,Guupa Ouji no Koutsuu Anzen Mamorou wo Yakusoku,Unknown,"Kids, Sci-Fi",Unknown,1
35168,Karugamo Oyako no Koutsuu Anzen,Unknown,Kids,Unknown,1
35169,Kintarou no Koutsuu Anzen,Unknown,"Fantasy, Kids",Unknown,1
35170,Wagaya no Koutsuu Anzen: Chichi to no Yakusoku,Unknown,Kids,Unknown,1
35171,Appare! Momotarou no Koutsuu Anzen,Unknown,"Fantasy, Kids",Unknown,1
35172,Anzen no Shiteiseki Child Seat,Unknown,Kids,Unknown,1
35173,Ruleman no Koutsuu Anzen,Unknown,"Kids, Super Power",Unknown,1
35174,Ittekimasu.,Unknown,Kids,Unknown,1
35175,Osakini Douzo Arigatou,Unknown,Kids,Unknown,1
35176,Ojarumaru no Koutsuu Anzen,Unknown,Kids,Unknown,1
35177,Kyoro-chan no Koutsuu Anzen,Unknown,Kids,Unknown,1
35178,Daraku Reijou The Animation: Hakoiri Ojousama Netorare Choukyou Kiroku,6.03,Hentai,Unknown,1
35180,3-gatsu no Lion 2nd Season,9.0,"Drama, Game, Seinen, Slice of Life",March Comes In Like A Lion 2nd Season,22
35182,Binan Koukou Chikyuu Boueibu LOVE! LOVE! LOVE!,6.82,"Slice of Life, Comedy, Parody, Magic, School",Cute High Earth Defense Club LOVE! LOVE! LOVE!,1
35183,Gurazeni,6.34,"Comedy, Drama, Seinen, Sports",Gurazeni:Money Pitch,12
35191,Free! Movie 2: Timeless Medley - Yakusoku,7.58,"School, Slice of Life, Sports",Unknown,1
35198,Free!: Take Your Marks,7.74,"School, Slice of Life, Sports",Free! -Take Your Marks-,1
35202,Hand Shakers: Go ago Go,5.62,Action,Unknown,1
35203,Isekai wa Smartphone to Tomo ni.,6.24,"Adventure, Harem, Comedy, Magic, Romance, Fantasy",In Another World With My Smartphone,12
35204,The King of Fighters: Destiny,6.59,"Action, Adventure, Drama, Martial Arts, Romance",Unknown,24
